,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,depend
190,0.0,43.0,,1.0,2.0,0.0,0.0,2.0,,3.5,9.4,0.0,1.0,,0.0,0.0,1.1,4.0,88.7,7.6,4.4,17.0,1.5,0.75,,0.04,0.5,0.21,,1.0,1.0,,0.0,16.0,2.0,8.5,0.0,0.0,0.06,0.04,1
192,1.0,,3.0,1.0,2.0,0.0,1.0,8.0,132.3,9.6,16.5,0.0,4.0,2.9,,4.0,1.5,,339.7,7.8,4.6,46.0,1.4,0.71,0.25,0.13,1.0,0.38,0.25,0.5,0.12,,0.0,4.0,1.0,2.9,0.0,1.0,1.0,,1
194,,38.0,5.0,2.0,2.0,0.0,3.0,9.0,176.1,43.0,19.5,0.0,13.0,6.5,1.0,34.0,2.6,113.0,4731.1,12.4,3.5,,3.3,0.26,0.08,0.02,0.07,0.03,0.22,0.44,0.22,0.28,0.0,,1.0,6.5,0.0,,1.0,1.0,1
195,0.0,28.0,3.0,1.0,2.0,0.0,2.0,23.0,95.7,14.7,4.1,0.0,68.0,13.6,1.0,2.0,1.1,4.0,29.6,,1.6,16.0,1.5,0.5,1.0,1.0,1.0,1.0,0.34,0.3,,,0.0,68.0,,13.6,1.0,,1.0,1.0,1
196,0.0,28.0,3.0,1.0,2.0,0.0,2.0,,95.7,14.7,4.1,0.0,42.0,7.7,,2.0,1.1,,29.6,5.2,1.6,16.0,1.5,,1.0,1.0,1.0,1.0,0.34,0.3,0.13,,0.0,42.0,1.0,7.7,1.0,1.0,,1.0,1
230,0.0,36.0,4.0,1.0,4.0,1.0,1.0,6.0,95.4,,15.9,0.0,5.0,4.0,0.0,1.0,1.5,3.0,143.7,9.9,6.5,14.0,2.6,0.0,1.0,,1.0,0.66,,,0.5,0.33,0.0,25.0,2.0,13.3,1.0,0.0,,0.3,1
236,0.0,40.0,4.0,2.0,4.0,1.0,3.0,7.0,86.2,16.7,12.3,0.0,8.0,8.0,0.0,3.0,1.3,6.0,556.5,14.5,9.7,42.0,4.0,0.0,1.0,0.14,1.0,0.15,0.0,0.57,0.57,,0.0,11.0,2.0,9.6,1.0,0.0,0.72,0.83,1
238,1.0,32.0,4.0,2.0,2.0,0.0,0.0,4.0,89.4,17.5,,0.0,7.0,13.4,0.0,,1.3,4.0,113.7,5.3,6.6,13.0,,,0.0,,1.0,0.78,0.0,0.75,0.75,,1.0,24.0,3.0,31.5,0.0,,0.29,0.42,1
241,1.0,48.0,3.0,2.0,3.0,1.0,0.0,3.0,26.1,6.6,,0.0,3.0,1.1,0.0,0.0,1.7,5.0,,4.3,3.2,14.0,1.4,0.6,0.0,0.19,,0.33,0.0,0.0,0.0,,,6.0,2.0,4.4,1.0,,0.5,,1
243,0.0,28.0,3.0,1.0,2.0,0.0,1.0,20.0,67.3,13.4,3.3,,11.0,5.1,,4.0,2.0,27.0,307.8,9.7,2.9,52.0,1.7,0.59,0.25,0.26,0.74,0.21,0.35,0.3,0.15,0.11,,11.0,1.0,5.1,0.0,,1.0,1.0,1
244,1.0,30.0,3.0,1.0,1.0,0.0,0.0,3.0,1.2,5.3,,0.0,28.0,5.1,0.0,3.0,2.8,31.0,525.1,14.4,2.6,69.0,1.6,0.58,0.0,0.0,0.09,0.0,,0.33,0.0,0.19,,28.0,,,0.0,,1.0,1.0,1
245,,48.0,4.0,1.0,1.0,0.0,1.0,20.0,274.7,20.1,,0.0,2.0,1.2,0.0,4.0,2.8,20.0,581.0,9.8,6.2,33.0,1.8,0.4,0.25,0.43,1.0,0.47,0.1,0.3,0.25,1.0,0.0,2.0,1.0,1.2,1.0,2.0,1.0,1.0,1
246,1.0,77.0,2.0,0.0,2.0,0.0,0.0,9.0,93.8,15.3,10.4,0.0,4.0,3.9,1.0,2.0,1.8,6.0,156.9,9.9,7.8,11.0,1.6,0.5,0.0,0.69,1.0,0.59,0.0,0.44,0.11,,0.0,7.0,2.0,5.5,0.0,0.0,0.57,0.7,1
247,0.0,54.0,3.0,,2.0,0.0,0.0,5.0,105.0,34.4,21.0,0.0,4.0,1.7,0.0,1.0,1.6,9.0,231.7,9.3,6.2,22.0,1.6,0.55,0.0,0.49,0.55,0.45,0.0,1.0,0.2,0.11,0.0,4.0,1.0,1.7,0.0,,1.0,,1
248,1.0,28.0,3.0,1.0,2.0,,0.0,3.0,,9.6,,0.0,1.0,0.0,0.0,,,9.0,396.8,9.3,2.8,110.0,,0.11,0.0,0.02,0.33,0.01,0.0,0.0,0.0,0.55,0.0,1.0,1.0,,0.0,0.0,1.0,0.0,1
249,0.0,40.0,,2.0,4.0,1.0,6.0,10.0,202.9,25.7,20.2,0.0,11.0,6.9,1.0,1.0,1.2,2.0,173.1,19.6,11.5,12.0,3.5,,1.0,0.87,,1.0,0.0,0.7,0.5,0.5,0.0,11.0,1.0,6.9,1.0,,1.0,1.0,1
251,,32.0,3.0,1.0,2.0,0.0,0.0,5.0,,7.4,2.1,,1.0,0.0,1.0,1.0,,17.0,521.2,7.0,1.9,183.0,2.0,0.35,0.0,,,0.02,0.2,0.2,0.0,,,360.0,6.0,80.3,,0.0,0.0,,1
252,1.0,31.0,1.0,2.0,1.0,0.0,0.0,3.0,,7.6,2.2,0.0,39.0,11.7,0.0,1.0,1.7,13.0,267.0,7.1,2.0,73.0,2.8,0.3,,0.02,0.23,,0.33,0.33,0.0,0.69,1.0,75.0,2.0,,1.0,,0.52,,1
253,1.0,28.0,3.0,1.0,2.0,0.0,0.0,3.0,,9.6,,0.0,,2.2,,1.0,1.2,9.0,396.8,,2.8,110.0,3.5,0.11,,0.02,0.33,0.01,0.0,0.0,0.0,,0.0,6.0,1.0,2.2,1.0,,1.0,1.0,1
254,0.0,51.0,2.0,0.0,1.0,0.0,0.0,5.0,25.7,6.8,5.1,0.0,14.0,17.3,0.0,1.0,1.5,,411.7,8.2,3.9,65.0,2.5,0.42,0.0,0.03,0.35,0.06,0.0,0.4,0.2,0.0,0.0,15.0,2.0,17.7,0.0,0.0,0.93,0.97,1
256,,37.0,3.0,1.0,3.0,,0.0,8.0,133.5,12.8,16.6,0.0,11.0,30.9,1.0,5.0,1.9,11.0,688.9,17.1,8.9,,3.3,0.36,0.0,0.07,0.72,0.19,0.12,0.5,0.25,,0.0,30.0,3.0,37.2,0.0,,,0.83,1
257,,,5.0,1.0,6.0,1.0,0.0,4.0,15.7,6.2,3.9,,85.0,35.4,0.0,,,32.0,,8.8,5.2,102.0,3.2,0.15,0.0,0.01,0.12,0.01,0.0,0.25,0.25,,1.0,170.0,11.0,,1.0,0.0,0.5,0.39,1
258,0.0,36.0,4.0,1.0,4.0,1.0,0.0,4.0,28.9,12.0,7.2,0.0,,6.3,0.0,0.0,,1.0,36.8,,5.2,7.0,2.0,0.0,0.0,0.8,1.0,0.78,0.0,0.75,0.5,,0.0,5.0,1.0,,0.0,,1.0,1.0,1
259,1.0,31.0,1.0,,1.0,0.0,0.0,3.0,6.6,7.6,2.2,,,21.2,0.0,1.0,1.7,13.0,267.0,7.1,,73.0,2.8,,0.0,,0.23,0.02,0.33,0.33,0.0,,1.0,101.0,2.0,30.1,1.0,,0.64,0.7,1
260,0.0,54.0,,1.0,2.0,0.0,0.0,5.0,105.0,34.4,21.0,0.0,9.0,4.9,0.0,1.0,1.6,9.0,231.7,9.3,,22.0,1.6,0.55,0.0,0.49,0.55,0.45,0.0,1.0,0.2,0.11,0.0,9.0,1.0,4.9,0.0,2.0,1.0,1.0,1
261,1.0,31.0,1.0,2.0,1.0,,0.0,3.0,6.6,7.6,,0.0,20.0,5.8,0.0,1.0,1.7,13.0,267.0,7.1,2.0,73.0,2.8,0.3,0.0,0.02,0.23,0.02,0.33,0.33,0.0,0.69,1.0,37.0,2.0,10.1,1.0,,0.54,0.57,1
262,1.0,38.0,3.0,1.0,4.0,1.0,0.0,5.0,60.4,11.4,12.0,,15.0,16.2,0.0,1.0,1.4,9.0,225.0,11.6,,20.0,1.5,,0.0,0.17,,0.26,0.2,0.4,0.4,,0.0,,1.0,16.2,0.0,,1.0,1.0,1
263,1.0,51.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,5.6,0.0,10.0,1.8,23.0,679.1,9.9,2.3,152.0,3.3,0.17,,0.0,0.0,0.0,,,0.0,0.34,0.0,17.0,1.0,5.6,0.0,,1.0,1.0,1
264,1.0,61.0,3.0,1.0,1.0,0.0,0.0,,48.1,12.8,8.0,0.0,1.0,1.0,0.0,1.0,1.4,6.0,150.8,8.9,5.5,19.0,1.3,,0.0,0.31,1.0,0.31,0.0,0.83,0.66,0.0,0.0,2.0,2.0,2.1,1.0,,0.5,0.47,1
266,1.0,,3.0,,2.0,0.0,0.0,7.0,119.4,,17.0,0.0,2.0,2.0,1.0,0.0,,,711.8,7.3,11.1,30.0,,0.68,0.0,0.25,0.43,0.16,0.0,0.57,0.85,,0.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,1
267,1.0,35.0,3.0,1.0,1.0,0.0,0.0,5.0,17.5,8.8,3.5,0.0,9.0,2.5,1.0,5.0,1.9,7.0,174.7,12.5,3.5,,,0.28,0.0,0.07,0.71,0.1,0.0,0.4,0.0,,,9.0,1.0,2.5,0.0,,1.0,1.0,1
268,1.0,48.0,4.0,1.0,1.0,0.0,1.0,20.0,274.7,20.1,13.7,,23.0,9.5,0.0,4.0,2.8,20.0,581.0,,6.2,33.0,1.8,0.4,0.25,0.43,1.0,0.47,0.1,0.3,0.25,1.0,0.0,23.0,1.0,9.5,1.0,2.0,1.0,1.0,1
284,,28.0,3.0,,2.0,0.0,1.0,13.0,166.1,25.4,12.7,0.0,25.0,9.0,1.0,0.0,1.3,14.0,833.7,20.0,7.0,85.0,1.2,0.78,,0.14,0.92,0.19,0.0,0.07,,,1.0,186.0,9.0,61.5,1.0,,0.13,0.14,1
287,,48.0,,,,0.0,1.0,20.0,274.7,20.1,13.7,0.0,16.0,7.1,0.0,4.0,,20.0,581.0,9.8,6.2,33.0,1.8,0.4,0.25,0.43,1.0,0.47,0.1,0.3,0.25,1.0,0.0,16.0,1.0,7.1,1.0,2.0,1.0,1.0,1
292,0.0,28.0,3.0,1.0,2.0,0.0,0.0,12.0,,10.4,2.8,0.0,10.0,1.9,0.0,3.0,1.2,8.0,102.1,9.3,2.4,33.0,2.2,0.37,0.0,0.31,1.0,0.33,0.41,0.25,0.08,,0.0,10.0,,1.9,0.0,,1.0,1.0,1
297,1.0,28.0,3.0,1.0,2.0,0.0,1.0,13.0,166.1,25.4,12.7,0.0,47.0,13.1,1.0,0.0,1.3,14.0,833.7,20.0,7.0,,1.2,0.78,,0.14,0.92,0.19,0.0,0.07,0.0,,1.0,244.0,9.0,74.5,1.0,,0.19,,1
307,1.0,,2.0,1.0,1.0,0.0,1.0,5.0,49.6,,9.9,0.0,2.0,1.3,0.0,,2.3,102.0,4078.6,13.5,5.1,334.0,1.4,0.73,0.5,0.0,0.04,0.01,0.0,0.6,0.0,,1.0,61.0,5.0,17.6,1.0,,0.03,0.07,1
309,1.0,29.0,6.0,1.0,2.0,0.0,0.0,2.0,3.2,9.5,1.6,0.0,21.0,4.7,0.0,4.0,1.3,13.0,722.9,18.4,2.9,,7.0,0.0,0.0,0.0,0.15,0.0,0.0,0.5,0.0,,1.0,164.0,12.0,30.7,0.0,2.0,0.12,0.15,1
311,1.0,48.0,4.0,,1.0,0.0,2.0,27.0,338.8,18.8,12.5,0.0,10.0,6.3,1.0,2.0,4.6,12.0,404.3,14.0,10.9,8.0,1.6,0.58,1.0,0.98,1.0,0.83,0.07,0.33,0.22,,0.0,10.0,1.0,6.3,1.0,,1.0,1.0,1
313,0.0,46.0,5.0,1.0,6.0,1.0,2.0,9.0,85.2,16.3,9.4,,,2.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.11,0.11,,0.0,4.0,1.0,2.2,0.0,,1.0,1.0,1
318,0.0,,4.0,,4.0,1.0,,,95.4,,15.9,0.0,1.0,0.3,0.0,,1.5,3.0,143.7,9.9,6.5,14.0,2.6,0.0,1.0,0.44,1.0,0.66,,,0.5,,0.0,21.0,2.0,9.6,1.0,,0.04,0.03,1
327,0.0,36.0,4.0,1.0,4.0,1.0,1.0,6.0,95.4,16.3,15.9,0.0,2.0,0.4,0.0,1.0,,3.0,143.7,9.9,6.5,,2.6,0.0,1.0,0.44,1.0,0.66,0.0,0.83,0.5,,0.0,22.0,,9.7,1.0,0.0,0.09,0.04,1
340,1.0,28.0,3.0,1.0,2.0,0.0,1.0,13.0,166.1,25.4,12.7,0.0,71.0,30.5,1.0,0.0,1.3,14.0,833.7,20.0,7.0,85.0,,0.78,1.0,0.14,0.92,0.19,0.0,0.07,,0.14,,286.0,9.0,95.2,1.0,,0.24,0.32,1
348,1.0,38.0,5.0,2.0,2.0,0.0,3.0,9.0,176.1,43.0,19.5,0.0,44.0,16.0,1.0,34.0,2.6,113.0,4731.1,12.4,,510.0,3.3,0.26,0.08,0.02,,0.03,0.22,0.44,0.22,,0.0,44.0,1.0,16.0,0.0,,1.0,1.0,1
363,1.0,28.0,3.0,,2.0,0.0,1.0,13.0,166.1,,12.7,,43.0,,1.0,0.0,1.3,14.0,833.7,20.0,7.0,85.0,1.2,0.78,1.0,0.14,0.92,0.19,0.0,,0.0,,1.0,225.0,9.0,68.0,1.0,0.0,0.19,0.17,1
366,1.0,28.0,3.0,1.0,2.0,0.0,1.0,13.0,166.1,25.4,12.7,0.0,62.0,27.7,1.0,,1.3,14.0,,20.0,7.0,85.0,1.2,0.78,1.0,0.14,0.92,0.19,0.0,0.07,0.0,,1.0,277.0,9.0,92.4,1.0,,0.22,,1
375,,,3.0,1.0,2.0,0.0,,23.0,95.7,14.7,4.1,0.0,,,1.0,,1.1,4.0,29.6,5.2,1.6,16.0,1.5,0.5,,1.0,1.0,1.0,0.34,0.3,0.13,,0.0,2.0,1.0,0.0,1.0,,1.0,0.0,1
377,0.0,55.0,6.0,2.0,,0.0,0.0,6.0,26.3,5.3,4.3,0.0,14.0,11.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.16,0.16,0.0,1.0,67.0,,44.7,0.0,,0.2,0.26,1
378,1.0,60.0,5.0,2.0,2.0,0.0,0.0,,64.0,,12.8,0.0,3.0,0.6,1.0,1.0,2.1,7.0,128.8,10.6,,9.0,1.1,0.85,0.0,0.24,0.71,0.49,0.0,,0.4,0.0,0.0,3.0,1.0,,1.0,,1.0,1.0,1
380,0.0,43.0,4.0,1.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.5,0.0,2.0,1.5,,780.0,10.1,6.9,,3.5,,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,23.0,,13.6,1.0,0.0,0.13,0.03,1
381,1.0,,4.0,1.0,2.0,0.0,1.0,3.0,,48.6,36.2,0.0,3.0,0.8,0.0,8.0,1.7,,1033.7,12.3,8.2,71.0,,0.57,0.12,0.09,0.14,0.1,0.0,1.0,,0.47,0.0,3.0,1.0,,0.0,0.0,,1.0,1
383,,59.0,3.0,2.0,3.0,0.0,0.0,2.0,3.4,2.5,1.7,0.0,2.0,,0.0,1.0,1.7,3.0,85.6,9.5,3.5,14.0,3.3,0.0,0.0,0.02,0.66,0.03,0.0,0.5,0.5,,0.0,2.0,1.0,0.5,,,1.0,1.0,1
386,0.0,,4.0,2.0,4.0,1.0,5.0,9.0,117.8,17.8,13.0,0.0,7.0,1.2,1.0,0.0,,1.0,75.3,17.0,,9.0,5.0,0.0,1.0,1.0,1.0,1.0,0.0,0.66,0.55,1.0,0.0,23.0,2.0,7.4,0.0,,0.3,0.16,1
388,1.0,38.0,,2.0,2.0,0.0,1.0,6.0,37.9,17.8,6.3,,,3.0,1.0,33.0,2.6,112.0,4543.2,12.3,,503.0,3.3,0.26,0.03,0.0,0.05,0.0,0.0,,,0.28,1.0,52.0,5.0,14.2,,,0.34,0.21,1
389,1.0,54.0,4.0,1.0,2.0,0.0,1.0,6.0,50.1,18.1,8.3,0.0,15.0,7.3,1.0,0.0,1.2,11.0,239.1,6.4,1.7,105.0,1.5,0.54,1.0,0.12,0.54,0.2,0.0,0.83,0.0,,0.0,15.0,1.0,7.3,0.0,2.0,1.0,,1
399,1.0,51.0,3.0,,2.0,0.0,1.0,7.0,58.7,34.4,,0.0,26.0,9.8,0.0,13.0,2.0,33.0,1066.6,,2.7,190.0,3.0,0.15,0.07,0.05,0.21,0.05,0.0,0.42,0.14,0.36,0.0,26.0,1.0,9.8,0.0,2.0,1.0,1.0,1
400,1.0,28.0,3.0,1.0,2.0,0.0,0.0,3.0,6.8,9.6,2.2,0.0,19.0,9.2,0.0,1.0,1.2,9.0,396.8,9.3,2.8,110.0,3.5,0.11,0.0,0.02,0.33,0.01,,0.0,0.0,0.55,,19.0,1.0,9.2,,0.0,1.0,1.0,1
403,1.0,29.0,6.0,1.0,2.0,0.0,0.0,2.0,3.2,9.5,1.6,0.0,27.0,6.8,,,1.3,13.0,722.9,18.4,2.9,185.0,7.0,0.0,0.0,0.0,0.15,0.0,0.0,0.5,0.0,0.3,1.0,170.0,12.0,32.8,0.0,2.0,0.15,0.2,1
452,1.0,43.0,4.0,2.0,6.0,1.0,1.0,4.0,,22.2,12.2,0.0,9.0,2.1,0.0,2.0,1.8,4.0,99.7,8.2,4.9,11.0,3.7,0.25,0.5,0.54,1.0,0.49,0.25,0.25,0.0,0.25,0.0,18.0,3.0,2.6,0.0,0.0,0.5,0.8,1
456,1.0,30.0,3.0,1.0,1.0,0.0,1.0,4.0,,14.0,,0.0,20.0,4.5,,4.0,2.8,32.0,541.1,14.5,2.6,70.0,1.6,0.59,0.25,0.01,0.12,0.01,0.25,0.5,,,0.0,65.0,5.0,17.7,0.0,2.0,0.3,0.25,1
462,,43.0,4.0,2.0,6.0,1.0,,4.0,48.9,22.2,12.2,0.0,24.0,16.4,0.0,2.0,1.8,4.0,99.7,8.2,4.9,11.0,3.7,,0.5,0.54,1.0,0.49,0.25,,0.0,0.25,0.0,33.0,3.0,16.9,,0.0,0.72,0.97,1
487,1.0,38.0,,1.0,4.0,1.0,0.0,5.0,60.4,11.4,12.0,0.0,,2.7,0.0,1.0,,9.0,225.0,11.6,8.0,20.0,1.5,0.44,0.0,0.17,0.55,0.26,0.2,0.4,,0.11,0.0,4.0,1.0,2.7,0.0,,,1.0,1
515,1.0,43.0,4.0,2.0,,1.0,,4.0,,22.2,12.2,0.0,3.0,0.2,0.0,2.0,1.8,4.0,99.7,8.2,4.9,11.0,,0.25,0.5,0.54,1.0,,,0.25,0.0,0.25,0.0,3.0,1.0,0.2,0.0,,1.0,1.0,1
523,0.0,40.0,4.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.1,0.0,2.0,1.1,3.0,408.8,17.0,11.0,31.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.66,0.0,3.0,1.0,1.1,0.0,2.0,1.0,1.0,1
524,1.0,62.0,3.0,,2.0,0.0,1.0,2.0,28.5,,14.2,0.0,19.0,50.3,0.0,1.0,1.7,2.0,80.7,10.1,11.5,4.0,2.0,0.0,1.0,0.35,1.0,0.35,0.0,1.0,0.5,,0.0,74.0,2.0,83.2,0.0,,0.25,0.6,1
525,0.0,56.0,4.0,1.0,2.0,0.0,0.0,3.0,11.6,6.3,3.8,0.0,5.0,3.1,0.0,3.0,1.3,15.0,1033.9,,6.5,116.0,5.2,0.2,0.0,0.01,0.2,0.01,0.0,0.0,0.0,0.6,0.0,23.0,3.0,17.2,1.0,,0.21,,1
529,1.0,,5.0,2.0,2.0,0.0,1.0,6.0,37.9,17.8,6.3,0.0,17.0,2.9,1.0,33.0,,,4543.2,12.3,3.4,,3.3,0.26,0.03,0.0,0.05,0.0,0.0,0.33,0.33,0.28,1.0,51.0,5.0,14.1,0.0,,0.33,0.2,1
572,0.0,,3.0,1.0,2.0,0.0,2.0,23.0,95.7,14.7,,0.0,41.0,7.7,1.0,2.0,1.1,4.0,29.6,,,16.0,1.5,0.5,1.0,1.0,1.0,,,0.3,0.13,,0.0,41.0,1.0,7.7,,,1.0,1.0,1
